Timestamp,Channel,CPU,Event type,Contents,TID,Prio,PID,Source
09:41:51.277 984 420,kernel_2,2,skb_consume,"skbaddr=0xffff8807f7eff500, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 984 580,kernel_2,2,kmem_kfree,"call_site=0xffffffff81481687, ptr=0xffff880785678400, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 984 726,kernel_2,2,kmem_cache_free,"call_site=0xffffffff81533927, ptr=0xffff8807f7eff500, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 984 866,kernel_2,2,skb_copy_datagram_iovec,"skbaddr=0xffff880781a14400, len=310, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 985 157,kernel_2,2,skb_consume,"skbaddr=0xffff880781a14400, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 985 288,kernel_2,2,kmem_kfree,"call_site=0xffffffff81481687, ptr=0xffff880785678800, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 985 405,kernel_2,2,kmem_cache_free,"call_site=0xffffffff81533927, ptr=0xffff880781a14400, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 985 544,kernel_2,2,skb_copy_datagram_iovec,"skbaddr=0xffff880781a14e00, len=184, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 985 820,kernel_2,2,skb_consume,"skbaddr=0xffff880781a14e00, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 985 922,kernel_2,2,kmem_kfree,"call_site=0xffffffff81481687, ptr=0xffff8807f5bccc00, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 986 081,kernel_2,2,kmem_cache_free,"call_site=0xffffffff81533927, ptr=0xffff880781a14e00, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 986 281,kernel_2,2,kmem_kfree,"call_site=0xffffffff8147ac54, ptr=0x0, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.277 986 465,kernel_2,2,syscall_exit_recvmsg,"ret=1080, msg=140727852932816, context.packet_seq_num=0, context.cpu_id=2",468,20,468,[net/socket.c:0]
09:41:51.277 986 987,kernel_1,1,syscall_entry_poll,"ufds=140173035704512, nfds=2, timeout_msecs=0, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/select.c:0]
09:41:51.277 987 225,kernel_1,1,syscall_exit_poll,"ret=0, ufds=140173035704512, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/select.c:0]
09:41:51.277 990 586,kernel_1,1,syscall_entry_poll,"ufds=140173035704512, nfds=2, timeout_msecs=-1, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/select.c:0]
09:41:51.277 991 022,kernel_1,1,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.277 991 142,kernel_1,1,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.277 991 372,kernel_1,1,sched_stat_runtime,"comm=gdbus, tid=7738, runtime=86306, vruntime=101352132594433, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.277 991 802,kernel_1,1,sched_switch,"prev_comm=gdbus, prev_tid=7738, prev_prio=20, prev_state=1, next_comm=swapper/1, next_tid=0, next_prio=20, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.277 992 829,kernel_1,1,power_cpu_idle,"state=3, cpu_id=1, context.packet_seq_num=0, context.cpu_id=1",0,20,,
09:41:51.278 014 960,kernel_2,2,syscall_entry_recvmsg,"fd=22, msg=140727852932816, flags=1073741824, context.packet_seq_num=0, context.cpu_id=2",468,20,468,[net/socket.c:0]
09:41:51.278 015 305,kernel_2,2,kmem_kfree,"call_site=0xffffffff8147ac54, ptr=0x0, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.278 015 466,kernel_2,2,syscall_exit_recvmsg,"ret=-11, msg=140727852932816, context.packet_seq_num=0, context.cpu_id=2",468,20,468,[net/socket.c:0]
09:41:51.278 065 032,kernel_2,2,syscall_entry_sendmsg,"fd=22, msg=140727852932096, flags=16384, context.packet_seq_num=0, context.cpu_id=2",468,20,468,[net/socket.c:0]
09:41:51.278 066 116,kernel_2,2,kmem_cache_alloc_node,"call_site=0xffffffff81481b47, ptr=0xffff880781a14e00, bytes_req=256, bytes_alloc=256, gfp_flags=37749952, node=-1, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.278 066 630,kernel_2,2,kmem_kmalloc_node,"call_site=0xffffffff81480c9e, ptr=0xffff8807f5bccc00, bytes_req=448, bytes_alloc=512, gfp_flags=37816000, node=-1, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.278 067 489,kernel_2,2,sched_waking,"comm=gdbus, tid=7738, prio=20, target_cpu=1, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
